Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg,Segment
14215.0,106,78,109545.75,2,3,3,233,2.6666666666666665,At Risk
14216.0,50,18,23305.5,2,2,2,222,2.0,Lost
14217.0,12,74,97020.75,4,3,3,433,3.333333333333333,Potential Loyalists
14219.0,45,36,40791.75,3,2,2,322,2.333333333333333,Promising
14220.0,203,17,66195.0,1,2,3,123,2.0,Hibernating
14221.0,85,154,231351.75,2,4,4,244,3.333333333333333,Big Spenders
14224.0,26,120,63583.5,3,4,3,343,3.333333333333333,Loyal Customers
14225.0,70,87,152776.5,2,3,4,234,3.0,Big Spenders
14226.0,77,31,57775.5,2,2,3,223,2.333333333333333,Hibernating
14227.0,50,202,226331.25,2,4,4,244,3.333333333333333,Big Spenders
14228.0,73,38,55912.5,2,2,3,223,2.333333333333333,Hibernating
14229.0,39,32,78513.0,3,2,3,323,2.6666666666666665,Promising
14230.0,71,33,73485.0,2,2,3,223,2.333333333333333,Hibernating
14231.0,86,19,23243.25,2,2,2,222,2.0,Lost
14233.0,101,38,108116.25,2,2,3,223,2.333333333333333,Hibernating
14235.0,134,69,117984.75,1,3,4,134,2.6666666666666665,Big Spenders
14236.0,67,32,79836.0,2,2,3,223,2.333333333333333,Hibernating
14237.0,226,17,23260.5,1,2,2,122,1.6666666666666667,Lost
14238.0,298,5,21553.5,1,1,2,112,1.3333333333333333,Lost
14239.0,67,98,141174.0,2,4,4,244,3.333333333333333,Big Spenders
14240.0,59,19,26786.25,2,2,2,222,2.0,Lost
14241.0,332,2,9000.0,1,1,1,111,1.0,Lost
14243.0,11,222,347173.5,4,4,4,444,4.0,Champions
14244.0,296,16,27481.5,1,2,2,122,1.6666666666666667,Lost
14247.0,40,97,47691.75,3,4,3,343,3.333333333333333,Loyal Customers
14248.0,95,39,54777.75,2,3,3,233,2.6666666666666665,At Risk
14249.0,46,291,421909.575,3,4,4,344,3.6666666666666665,Loyal Customers
14252.0,17,10,26324.25,4,1,2,412,2.333333333333333,New Customers
14253.0,129,12,27255.0,1,1,2,112,1.3333333333333333,Lost
14254.0,68,23,45077.25,2,2,2,222,2.0,Lost
14255.0,182,1,75047.25,1,1,3,113,1.6666666666666667,Hibernating
14256.0,127,81,112869.75,1,3,3,133,2.333333333333333,At Risk
14257.0,16,134,214104.75,4,4,4,444,4.0,Champions
14258.0,31,189,1453602.0,3,4,4,344,3.6666666666666665,Loyal Customers
14260.0,107,51,61821.0,2,3,3,233,2.6666666666666665,At Risk
14263.0,59,16,24219.75,2,2,2,222,2.0,Lost
14264.0,15,62,88754.25,4,3,3,433,3.333333333333333,Potential Loyalists
14265.0,100,48,63237.75,2,3,3,233,2.6666666666666665,At Risk
14266.0,64,1,3042.0,2,1,1,211,1.3333333333333333,Lost
14268.0,106,19,26613.75,2,2,2,222,2.0,Lost
14269.0,75,16,22179.75,2,2,2,222,2.0,Lost
14271.0,45,29,8010.75,3,2,1,321,2.0,Promising
14272.0,198,31,36213.75,1,2,2,122,1.6666666666666667,Lost
14274.0,322,15,19245.0,1,1,1,111,1.0,Lost
14275.0,31,23,89203.5,3,2,3,323,2.6666666666666665,Promising
14276.0,43,57,73720.5,3,3,3,333,3.0,Promising
14277.0,47,157,975720.75,3,4,4,344,3.6666666666666665,Loyal Customers
14278.0,45,13,15437.25,3,1,1,311,1.6666666666666667,New Customers
14279.0,156,3,14389.5,1,1,1,111,1.0,Lost
14281.0,44,7,18386.25,3,1,1,311,1.6666666666666667,New Customers
14282.0,17,85,266199.0,4,3,4,434,3.6666666666666665,Potential Loyalists
14283.0,99,41,47133.0,2,3,3,233,2.6666666666666665,At Risk
14284.0,289,35,52830.0,1,2,3,123,2.0,Hibernating
14285.0,149,34,103080.75,1,2,3,123,2.0,Hibernating
14286.0,40,219,288825.75,3,4,4,344,3.6666666666666665,Loyal Customers
14290.0,49,50,165143.25,2,3,4,234,3.0,Big Spenders
14291.0,16,257,301563.75,4,4,4,444,4.0,Champions
14292.0,46,93,326574.0,3,4,4,344,3.6666666666666665,Loyal Customers
14293.0,19,58,139233.75,3,3,4,334,3.333333333333333,Big Spenders
14294.0,43,23,28150.5,3,2,2,322,2.333333333333333,Promising
14295.0,74,67,164753.25,2,3,4,234,3.0,Big Spenders
14296.0,57,27,34230.0,2,2,2,222,2.0,Lost
14298.0,11,1227,2975039.25,4,4,4,444,4.0,Champions
14299.0,23,192,757847.25,3,4,4,344,3.6666666666666665,Loyal Customers
14301.0,52,40,101403.0,2,3,3,233,2.6666666666666665,At Risk
14302.0,66,28,55717.5,2,2,3,223,2.333333333333333,Hibernating
14303.0,43,22,20845.5,3,2,1,321,2.0,Promising
14304.0,15,71,100617.0,4,3,3,433,3.333333333333333,Potential Loyalists
14306.0,14,13,79356.00000000001,4,1,3,413,2.6666666666666665,New Customers
14307.0,144,82,96915.0,1,3,3,133,2.333333333333333,At Risk
14308.0,185,2,86026.5,1,1,3,113,1.6666666666666667,Hibernating
14309.0,49,72,107121.0,2,3,3,233,2.6666666666666665,At Risk
14310.0,68,22,36907.5,2,2,2,222,2.0,Lost
14311.0,203,11,15464.25,1,1,1,111,1.0,Lost
14312.0,14,93,110902.5,4,4,3,443,3.6666666666666665,Loyal Customers
14314.0,66,2,8235.0,2,1,1,211,1.3333333333333333,Lost
14315.0,200,32,53751.75,1,2,3,123,2.0,Hibernating
14316.0,58,31,102775.5,2,2,3,223,2.333333333333333,Hibernating
14318.0,96,9,11851.5,2,1,1,211,1.3333333333333333,Lost
14319.0,60,26,37113.75,2,2,2,222,2.0,Lost
14320.0,182,50,65172.0,1,3,3,133,2.333333333333333,At Risk
14321.0,67,56,51548.25,2,3,3,233,2.6666666666666665,At Risk
14322.0,65,13,35557.5,2,1,2,212,1.6666666666666667,Lost
14324.0,45,41,52620.75,3,3,3,333,3.0,Promising
14325.0,205,18,18411.0,1,2,1,121,1.3333333333333333,Lost
14326.0,99,49,56784.75,2,3,3,233,2.6666666666666665,At Risk
14327.0,18,94,118746.0,4,4,4,444,4.0,Champions
14328.0,74,1,33378.75,2,1,2,212,1.6666666666666667,Lost
14329.0,11,294,368428.5,4,4,4,444,4.0,Champions
14330.0,259,13,15047.25,1,1,1,111,1.0,Lost
14332.0,17,37,80790.0,4,2,3,423,3.0,Potential Loyalists
14334.0,61,96,132470.25,2,4,4,244,3.333333333333333,Big Spenders
14338.0,172,19,25491.0,1,2,2,122,1.6666666666666667,Lost
14339.0,64,9,23306.25,2,1,2,212,1.6666666666666667,Lost
14341.0,56,137,171378.0,2,4,4,244,3.333333333333333,Big Spenders
14342.0,68,12,18741.0,2,1,1,211,1.3333333333333333,Lost
14343.0,57,238,81668.25,2,4,3,243,3.0,At Risk
14344.0,11,159,157734.0,4,4,4,444,4.0,Champions
14346.0,61,86,97062.75,2,3,3,233,2.6666666666666665,At Risk
14347.0,372,6,6195.0,1,1,1,111,1.0,Lost
14350.0,16,41,51682.5,4,3,3,433,3.333333333333333,Potential Loyalists
14353.0,46,19,21442.5,3,2,2,322,2.333333333333333,Promising
14355.0,85,49,49923.75,2,3,3,233,2.6666666666666665,At Risk
14358.0,25,25,30004.5,3,2,2,322,2.333333333333333,Promising
14361.0,214,14,16103.25,1,1,1,111,1.0,Lost
14363.0,38,8,17060.25,3,1,1,311,1.6666666666666667,New Customers
14365.0,30,51,47601.0,3,3,3,333,3.0,Promising
14366.0,161,1,10200.0,1,1,1,111,1.0,Lost
14369.0,278,26,35184.75,1,2,2,122,1.6666666666666667,Lost
14370.0,86,44,88183.5,2,3,3,233,2.6666666666666665,At Risk
14372.0,79,38,64506.0,2,2,3,223,2.333333333333333,Hibernating
14374.0,177,7,8100.0,1,1,1,111,1.0,Lost
14375.0,86,141,65648.25,2,4,3,243,3.0,At Risk
14376.0,319,18,16159.5,1,2,1,121,1.3333333333333333,Lost
14378.0,257,9,9843.75,1,1,1,111,1.0,Lost
14379.0,29,83,69060.75,3,3,3,333,3.0,Promising
14380.0,318,1,3672.0,1,1,1,111,1.0,Lost
14381.0,87,58,32149.5,2,3,2,232,2.333333333333333,At Risk
14382.0,26,171,46554.75,3,4,3,343,3.333333333333333,Loyal Customers
14384.0,136,3,4387.5,1,1,1,111,1.0,Lost
14388.0,22,207,238152.0,3,4,4,344,3.6666666666666665,Loyal Customers
14389.0,60,42,64091.25,2,3,3,233,2.6666666666666665,At Risk
14390.0,10,178,114248.25,4,4,3,443,3.6666666666666665,Loyal Customers
14391.0,212,14,10170.0,1,1,1,111,1.0,Lost
14392.0,68,14,19980.0,2,1,1,211,1.3333333333333333,Lost
14394.0,200,6,7035.0,1,1,1,111,1.0,Lost
14395.0,25,440,329371.5,3,4,4,344,3.6666666666666665,Loyal Customers
14396.0,131,184,114269.25,1,4,3,143,2.6666666666666665,At Risk
14398.0,37,53,53084.25,3,3,3,333,3.0,Promising
14399.0,30,193,158487.0,3,4,4,344,3.6666666666666665,Loyal Customers
14400.0,44,48,86832.75,3,3,3,333,3.0,Promising
14401.0,60,84,205831.5,2,3,4,234,3.0,Big Spenders
14402.0,288,8,21420.0,1,1,2,112,1.3333333333333333,Lost
14403.0,225,5,30352.5,1,1,2,112,1.3333333333333333,Lost
14404.0,131,82,96848.25,1,3,3,133,2.333333333333333,At Risk
14405.0,22,2,14625.0,3,1,1,311,1.6666666666666667,New Customers
14408.0,107,22,112743.0,2,2,3,223,2.333333333333333,Hibernating
14409.0,16,50,102588.0,4,3,3,433,3.333333333333333,Potential Loyalists
14410.0,12,200,115955.25,4,4,4,444,4.0,Champions
14412.0,60,41,49212.0,2,3,3,233,2.6666666666666665,At Risk
14413.0,46,76,48575.25,3,3,3,333,3.0,Promising
14414.0,10,21,67676.25,4,2,3,423,3.0,Potential Loyalists
14415.0,15,671,464349.0,4,4,4,444,4.0,Champions
14417.0,23,137,45315.0,3,4,2,342,3.0,Loyal Customers
14419.0,18,23,15213.75,4,2,1,421,2.333333333333333,Potential Loyalists
14420.0,32,64,93873.75,3,3,3,333,3.0,Promising
14421.0,148,69,124219.5,1,3,4,134,2.6666666666666665,Big Spenders
14422.0,10,330,450591.0,4,4,4,444,4.0,Champions
14423.0,73,12,48855.75,2,1,3,213,2.0,Hibernating
14425.0,70,39,49604.25,2,3,3,233,2.6666666666666665,At Risk
14426.0,39,380,543470.25,3,4,4,344,3.6666666666666665,Loyal Customers
14427.0,130,27,67513.5,1,2,3,123,2.0,Hibernating
14429.0,39,22,38721.0,3,2,2,322,2.333333333333333,Promising
14430.0,147,35,91567.5,1,2,3,123,2.0,Hibernating
14431.0,15,64,160788.0,4,3,4,434,3.6666666666666665,Potential Loyalists
14433.0,101,77,21720.0,2,3,2,232,2.333333333333333,At Risk
14435.0,137,3,6781.5,1,1,1,111,1.0,Lost
14436.0,189,2,13698.000000000002,1,1,1,111,1.0,Lost
14437.0,40,38,62463.0,3,2,3,323,2.6666666666666665,Promising
14439.0,79,97,508635.0,2,4,4,244,3.333333333333333,Big Spenders
14440.0,29,73,271826.25,3,3,4,334,3.333333333333333,Big Spenders
14441.0,10,103,217410.0,4,4,4,444,4.0,Champions
14442.0,50,120,283290.0,2,4,4,244,3.333333333333333,Big Spenders
14443.0,15,40,49707.75,4,3,3,433,3.333333333333333,Potential Loyalists
14444.0,92,13,9903.0,2,1,1,211,1.3333333333333333,Lost
14445.0,91,32,16623.75,2,2,1,221,1.6666666666666667,Lost
14446.0,22,46,15129.75,3,3,1,331,2.333333333333333,Promising
14447.0,36,36,41137.5,3,2,2,322,2.333333333333333,Promising
14449.0,38,238,102409.5,3,4,3,343,3.333333333333333,Loyal Customers
14450.0,15,36,48389.25,4,2,3,423,3.0,Potential Loyalists
14451.0,25,413,198463.5,3,4,4,344,3.6666666666666665,Loyal Customers
14452.0,31,70,30086.25,3,3,2,332,2.6666666666666665,Promising
14454.0,12,110,73297.5,4,4,3,443,3.6666666666666665,Loyal Customers
14455.0,68,79,47115.75,2,3,3,233,2.6666666666666665,At Risk
14458.0,16,49,17806.5,4,3,1,431,2.6666666666666665,Potential Loyalists
14459.0,287,76,265336.575,1,3,4,134,2.6666666666666665,Big Spenders
14460.0,32,26,49437.0,3,2,3,323,2.6666666666666665,Promising
14461.0,18,468,345783.0,4,4,4,444,4.0,Champions
14462.0,68,49,19949.25,2,3,1,231,2.0,At Risk
14463.0,135,2,19271.25,1,1,1,111,1.0,Lost
14464.0,204,4,8325.0,1,1,1,111,1.0,Lost
14465.0,64,70,216555.75,2,3,4,234,3.0,Big Spenders
14466.0,60,134,149606.25,2,4,4,244,3.333333333333333,Big Spenders
14467.0,25,218,121667.25,3,4,4,344,3.6666666666666665,Loyal Customers
14468.0,369,12,15318.0,1,1,1,111,1.0,Lost
14469.0,52,147,158415.75,2,4,4,244,3.333333333333333,Big Spenders
14470.0,66,17,18813.75,2,2,1,221,1.6666666666666667,Lost
14471.0,227,41,30071.25,1,3,2,132,2.0,At Risk
14472.0,325,52,21853.5,1,3,2,132,2.0,At Risk
14474.0,215,103,54781.5,1,4,3,143,2.6666666666666665,At Risk
14475.0,44,6,16897.5,3,1,1,311,1.6666666666666667,New Customers
14477.0,72,4,49500.0,2,1,3,213,2.0,Hibernating
14478.0,18,68,95749.5,4,3,3,433,3.333333333333333,Potential Loyalists
14479.0,54,121,60634.5,2,4,3,243,3.0,At Risk
14480.0,38,52,76535.25,3,3,3,333,3.0,Promising
14481.0,43,122,125623.5,3,4,4,344,3.6666666666666665,Loyal Customers
14482.0,15,109,171732.0,4,4,4,444,4.0,Champions
14483.0,372,4,9000.0,1,1,1,111,1.0,Lost
14484.0,37,39,56179.5,3,3,3,333,3.0,Promising
14486.0,147,6,13162.5,1,1,1,111,1.0,Lost
14487.0,15,33,9913.5,4,2,1,421,2.333333333333333,Potential Loyalists
14489.0,73,70,83366.25,2,3,3,233,2.6666666666666665,At Risk
14490.0,42,80,95510.25,3,3,3,333,3.0,Promising
14492.0,66,92,144143.25,2,4,4,244,3.333333333333333,Big Spenders
14493.0,26,244,206018.25,3,4,4,344,3.6666666666666665,Loyal Customers
14494.0,37,10,19642.5,3,1,1,311,1.6666666666666667,New Customers
14495.0,295,1,3825.0,1,1,1,111,1.0,Lost
14496.0,15,87,136881.0,4,3,4,434,3.6666666666666665,Potential Loyalists
14497.0,309,11,16626.75,1,1,1,111,1.0,Lost
14498.0,37,178,146546.25,3,4,4,344,3.6666666666666665,Loyal Customers
14499.0,10,125,99273.75,4,4,3,443,3.6666666666666665,Loyal Customers
14505.0,40,809,457215.0,3,4,4,344,3.6666666666666665,Loyal Customers
14506.0,38,106,75660.0,3,4,3,343,3.333333333333333,Loyal Customers
14507.0,14,171,142593.75,4,4,4,444,4.0,Champions
14508.0,12,131,44889.0,4,4,2,442,3.333333333333333,Loyal Customers
14509.0,170,25,8321.25,1,2,1,121,1.3333333333333333,Lost
14510.0,11,78,75546.0,4,3,3,433,3.333333333333333,Potential Loyalists
14512.0,19,57,71114.25,3,3,3,333,3.0,Promising
14513.0,72,7,24931.5,2,1,2,212,1.6666666666666667,Lost
14514.0,72,267,265772.25,2,4,4,244,3.333333333333333,Big Spenders
14515.0,23,75,123537.75,3,3,4,334,3.333333333333333,Big Spenders
14516.0,152,37,12294.0,1,2,1,121,1.3333333333333333,Lost
14519.0,319,39,15456.75,1,3,1,131,1.6666666666666667,At Risk
14521.0,127,17,14958.75,1,2,1,121,1.3333333333333333,Lost
14522.0,231,29,58806.0,1,2,3,123,2.0,Hibernating
14524.0,45,125,79952.25,3,4,3,343,3.333333333333333,Loyal Customers
14525.0,64,252,293133.0,2,4,4,244,3.333333333333333,Big Spenders
14526.0,25,42,19680.0,3,3,1,331,2.333333333333333,Promising
14527.0,10,1672,1407461.25,4,4,4,444,4.0,Champions
14530.0,32,269,245361.75,3,4,4,344,3.6666666666666665,Loyal Customers
14531.0,115,29,28225.5,2,2,2,222,2.0,Lost
14532.0,47,254,219474.75,3,4,4,344,3.6666666666666665,Loyal Customers
14533.0,43,27,113748.75,3,2,3,323,2.6666666666666665,Promising
14534.0,33,212,136804.5,3,4,4,344,3.6666666666666665,Loyal Customers
14535.0,31,515,237490.5,3,4,4,344,3.6666666666666665,Loyal Customers
14537.0,259,13,21438.0,1,1,2,112,1.3333333333333333,Lost
14538.0,166,33,73694.25,1,2,3,123,2.0,Hibernating
14540.0,15,197,209931.0,4,4,4,444,4.0,Champions
14541.0,52,70,77852.25,2,3,3,233,2.6666666666666665,At Risk
14543.0,16,145,845733.0,4,4,4,444,4.0,Champions
14544.0,106,78,71848.5,2,3,3,233,2.6666666666666665,At Risk
14545.0,310,23,26193.75,1,2,2,122,1.6666666666666667,Lost
14546.0,12,396,196485.75,4,4,4,444,4.0,Champions
14548.0,120,109,148101.75,2,4,4,244,3.333333333333333,Big Spenders
14549.0,56,88,47048.25,2,3,3,233,2.6666666666666665,At Risk
14550.0,24,50,44076.75,3,3,2,332,2.6666666666666665,Promising
14551.0,47,70,52035.75,3,3,3,333,3.0,Promising
14552.0,16,99,25965.75,4,4,2,442,3.333333333333333,Loyal Customers
14553.0,47,187,73670.25,3,4,3,343,3.333333333333333,Loyal Customers
14555.0,17,98,149361.75,4,4,4,444,4.0,Champions
14556.0,232,203,62650.5,1,4,3,143,2.6666666666666665,At Risk
14558.0,290,15,49162.5,1,1,3,113,1.6666666666666667,Hibernating
14559.0,26,2,5670.0,3,1,1,311,1.6666666666666667,New Customers
14560.0,15,126,290719.5,4,4,4,444,4.0,Champions
14562.0,26,188,124097.25,3,4,4,344,3.6666666666666665,Loyal Customers
14563.0,145,115,50958.0,1,4,3,143,2.6666666666666665,At Risk
14564.0,70,107,195421.5,2,4,4,244,3.333333333333333,Big Spenders
14565.0,109,33,57007.5,2,2,3,223,2.333333333333333,Hibernating
14566.0,53,12,199500.0,2,1,4,214,2.333333333333333,Hibernating
14568.0,71,47,68977.5,2,3,3,233,2.6666666666666665,At Risk
14569.0,88,23,27869.25,2,2,2,222,2.0,Lost
14570.0,79,39,29676.75,2,3,2,232,2.333333333333333,At Risk
14571.0,61,31,12123.75,2,2,1,221,1.6666666666666667,Lost
14572.0,53,256,208675.5,2,4,4,244,3.333333333333333,Big Spenders
14573.0,180,87,41617.5,1,3,2,132,2.0,At Risk
14574.0,368,11,10777.5,1,1,1,111,1.0,Lost
14575.0,124,74,34553.25,1,3,2,132,2.0,At Risk
14577.0,30,62,38590.5,3,3,2,332,2.6666666666666665,Promising
14579.0,68,25,7917.0,2,2,1,221,1.6666666666666667,Lost
14580.0,154,1,1113.75,1,1,1,111,1.0,Lost
14581.0,180,48,22140.0,1,3,2,132,2.0,At Risk
14583.0,19,176,54636.0,3,4,3,343,3.333333333333333,Loyal Customers
14584.0,57,121,52923.75,2,4,3,243,3.0,At Risk
14585.0,18,82,73966.5,4,3,3,433,3.333333333333333,Potential Loyalists
14588.0,214,16,10154.25,1,2,1,121,1.3333333333333333,Lost
14590.0,60,204,225496.5,2,4,4,244,3.333333333333333,Big Spenders
14593.0,33,469,232051.5,3,4,4,344,3.6666666666666665,Loyal Customers
14595.0,89,34,31788.75,2,2,2,222,2.0,Lost
14596.0,262,57,17210.25,1,3,1,131,1.6666666666666667,At Risk
14597.0,15,48,98879.25,4,3,3,433,3.333333333333333,Potential Loyalists
14598.0,205,40,12155.25,1,3,1,131,1.6666666666666667,At Risk
14599.0,26,82,35590.5,3,3,2,332,2.6666666666666665,Promising
14600.0,29,29,35388.0,3,2,2,322,2.333333333333333,Promising
14602.0,292,31,15402.0,1,2,1,121,1.3333333333333333,Lost
14604.0,269,23,10789.5,1,2,1,121,1.3333333333333333,Lost
14605.0,10,111,70287.0,4,4,3,443,3.6666666666666665,Loyal Customers
14606.0,11,3746,1357314.75,4,4,4,444,4.0,Champions
14607.0,103,123,567609.75,2,4,4,244,3.333333333333333,Big Spenders
14608.0,15,23,117584.25,4,2,4,424,3.333333333333333,Potential Loyalists
14609.0,26,9,66348.0,3,1,3,313,2.333333333333333,New Customers
14610.0,31,10,1826.25,3,1,1,311,1.6666666666666667,New Customers
14611.0,79,38,45324.75,2,2,3,223,2.333333333333333,Hibernating
14612.0,51,14,65827.5,2,1,3,213,2.0,Hibernating
14613.0,316,1,5724.000000000001,1,1,1,111,1.0,Lost
14614.0,22,19,22134.75,3,2,2,322,2.333333333333333,Promising
14615.0,30,48,71382.0,3,3,3,333,3.0,Promising
14616.0,21,2,9127.5,3,1,1,311,1.6666666666666667,New Customers
14617.0,38,9,14285.25,3,1,1,311,1.6666666666666667,New Customers
14618.0,12,35,59166.0,4,2,3,423,3.0,Potential Loyalists
14619.0,177,40,67260.0,1,3,3,133,2.333333333333333,At Risk
14621.0,147,67,90915.75,1,3,3,133,2.333333333333333,At Risk
14623.0,16,158,87774.75,4,4,3,443,3.6666666666666665,Loyal Customers
14624.0,51,38,44116.5,2,2,2,222,2.0,Lost
14625.0,10,213,269868.75,4,4,4,444,4.0,Champions
14626.0,31,110,196473.75,3,4,4,344,3.6666666666666665,Loyal Customers
14627.0,15,29,34706.25,4,2,2,422,2.6666666666666665,Potential Loyalists
14628.0,78,62,99453.0,2,3,3,233,2.6666666666666665,At Risk
14630.0,120,21,25398.75,2,2,2,222,2.0,Lost
14631.0,22,50,76403.25,3,3,3,333,3.0,Promising
14634.0,73,109,159334.5,2,4,4,244,3.333333333333333,Big Spenders
14635.0,89,15,16141.5,2,1,1,211,1.3333333333333333,Lost
14637.0,313,7,8001.0,1,1,1,111,1.0,Lost
14639.0,44,120,149585.25,3,4,4,344,3.6666666666666665,Loyal Customers
14640.0,45,98,115648.5,3,4,4,344,3.6666666666666665,Loyal Customers
14643.0,253,31,73956.0,1,2,3,123,2.0,Hibernating
14644.0,50,36,106272.0,2,2,3,223,2.333333333333333,Hibernating
14645.0,270,18,20985.0,1,2,1,121,1.3333333333333333,Lost
14646.0,10,1773,18629737.5,4,4,4,444,4.0,Champions
14647.0,159,21,20756.25,1,2,1,121,1.3333333333333333,Lost
14648.0,52,455,341014.5,2,4,4,244,3.333333333333333,Big Spenders
14649.0,18,373,176851.5,4,4,4,444,4.0,Champions
14650.0,225,4,4687.5,1,1,1,111,1.0,Lost
14651.0,30,186,103464.0,3,4,3,343,3.333333333333333,Loyal Customers
14653.0,149,149,125024.25,1,4,4,144,3.0,Big Spenders
14654.0,374,27,18514.5,1,2,1,121,1.3333333333333333,Lost
14655.0,24,54,145971.0,3,3,4,334,3.333333333333333,Big Spenders
14656.0,51,135,39270.0,2,4,2,242,2.6666666666666665,At Risk
14657.0,65,89,45948.75,2,4,3,243,3.0,At Risk
14662.0,63,85,48387.0,2,3,3,233,2.6666666666666665,At Risk
14663.0,66,68,36795.0,2,3,2,232,2.333333333333333,At Risk
14665.0,63,42,68546.25,2,3,3,233,2.6666666666666665,At Risk
14667.0,16,717,861617.25,4,4,4,444,4.0,Champions
14668.0,81,12,8372.25,2,1,1,211,1.3333333333333333,Lost
14669.0,269,225,148045.5,1,4,4,144,3.0,Big Spenders
14670.0,368,56,14285.25,1,3,1,131,1.6666666666666667,At Risk
14671.0,185,55,84558.75,1,3,3,133,2.333333333333333,At Risk
14672.0,151,45,26069.25,1,3,2,132,2.0,At Risk
14673.0,16,74,97569.0,4,3,3,433,3.333333333333333,Potential Loyalists
14674.0,145,14,13024.5,1,1,1,111,1.0,Lost
14675.0,24,138,34661.25,3,4,2,342,3.0,Loyal Customers
14676.0,30,91,435641.25,3,4,4,344,3.6666666666666665,Loyal Customers
14677.0,228,14,13868.25,1,1,1,111,1.0,Lost
14678.0,215,24,30254.25,1,2,2,122,1.6666666666666667,Lost
14679.0,17,63,96708.0,4,3,3,433,3.333333333333333,Potential Loyalists
14680.0,15,1020,2023333.5,4,4,4,444,4.0,Champions
14681.0,23,13,28215.0,3,1,2,312,2.0,New Customers
14682.0,64,84,109710.75,2,3,3,233,2.6666666666666665,At Risk
14683.0,224,21,10992.0,1,2,1,121,1.3333333333333333,Lost
14684.0,26,98,17420.25,3,4,1,341,2.6666666666666665,Loyal Customers
14685.0,212,195,346484.25,1,4,4,144,3.0,Big Spenders
14686.0,50,235,66437.25,2,4,3,243,3.0,At Risk
14687.0,36,25,58026.0,3,2,3,323,2.6666666666666665,Promising
14688.0,32,167,122829.0,3,4,4,344,3.6666666666666665,Loyal Customers
14690.0,28,55,31697.25,3,3,2,332,2.6666666666666665,Promising
14692.0,16,95,86515.5,4,4,3,443,3.6666666666666665,Loyal Customers
14693.0,61,67,74434.5,2,3,3,233,2.6666666666666665,At Risk
14694.0,253,15,18323.25,1,1,1,111,1.0,Lost
14695.0,155,86,121505.25,1,3,4,134,2.6666666666666665,Big Spenders
14696.0,57,24,29574.75,2,2,2,222,2.0,Lost
14699.0,71,42,44510.25,2,3,2,232,2.333333333333333,At Risk
14700.0,51,55,66072.0,2,3,3,233,2.6666666666666665,At Risk
14701.0,78,281,150954.0,2,4,4,244,3.333333333333333,Big Spenders
14702.0,15,344,235753.5,4,4,4,444,4.0,Champions
14704.0,60,68,19999.5,2,3,1,231,2.0,At Risk
14706.0,254,28,29301.75,1,2,2,122,1.6666666666666667,Lost
14707.0,71,2,10440.0,2,1,1,211,1.3333333333333333,Lost
14708.0,59,13,50013.75,2,1,3,213,2.0,Hibernating
14709.0,15,161,297396.75,4,4,4,444,4.0,Champions
14710.0,15,303,98734.5,4,4,3,443,3.6666666666666665,Loyal Customers
14712.0,54,7,30825.0,2,1,2,212,1.6666666666666667,Lost
14713.0,15,338,184017.0,4,4,4,444,4.0,Champions
14714.0,43,83,55953.75,3,3,3,333,3.0,Promising
14715.0,78,67,72980.25,2,3,3,233,2.6666666666666665,At Risk
14716.0,80,45,17682.75,2,3,1,231,2.0,At Risk
14717.0,369,11,6097.5,1,1,1,111,1.0,Lost
14718.0,46,11,16981.5,3,1,1,311,1.6666666666666667,New Customers
14721.0,15,27,8682.75,4,2,1,421,2.333333333333333,Potential Loyalists
14722.0,113,65,24408.75,2,3,2,232,2.333333333333333,At Risk
14723.0,21,160,51286.5,3,4,3,343,3.333333333333333,Loyal Customers
14724.0,226,43,25893.75,1,3,2,132,2.0,At Risk
14725.0,30,53,44787.0,3,3,2,332,2.6666666666666665,Promising
14726.0,290,19,9356.25,1,2,1,121,1.3333333333333333,Lost
14727.0,182,37,14951.25,1,2,1,121,1.3333333333333333,Lost
14728.0,49,14,14293.5,2,1,1,211,1.3333333333333333,Lost
14729.0,261,66,21030.0,1,3,1,131,1.6666666666666667,At Risk
14732.0,28,130,211093.5,3,4,4,344,3.6666666666666665,Loyal Customers
14733.0,11,118,357678.0,4,4,4,444,4.0,Champions
14734.0,61,63,79231.5,2,3,3,233,2.6666666666666665,At Risk
14735.0,24,172,463085.25,3,4,4,344,3.6666666666666665,Loyal Customers
14736.0,121,100,30081.0,2,4,2,242,2.6666666666666665,At Risk
14737.0,36,28,179221.5,3,2,4,324,3.0,Big Spenders
14738.0,197,26,38058.75,1,2,2,122,1.6666666666666667,Lost
14739.0,40,184,575350.5,3,4,4,344,3.6666666666666665,Loyal Customers
14740.0,45,142,203463.75,3,4,4,344,3.6666666666666665,Loyal Customers
14741.0,53,17,23456.25,2,2,2,222,2.0,Lost
14742.0,71,34,43488.75,2,2,2,222,2.0,Lost
14743.0,228,3,3786.0,1,1,1,111,1.0,Lost
14744.0,24,92,192007.5,3,4,4,344,3.6666666666666665,Loyal Customers
14745.0,137,72,101366.25,1,3,3,133,2.333333333333333,At Risk
14746.0,42,9,44512.5,3,1,2,312,2.0,New Customers
14748.0,73,70,94961.25,2,3,3,233,2.6666666666666665,At Risk
14749.0,115,18,23261.25,2,2,2,222,2.0,Lost
14750.0,372,32,8402.25,1,2,1,121,1.3333333333333333,Lost
14751.0,320,7,9483.75,1,1,1,111,1.0,Lost
